path,label,speaker_id,fake_level,duration,source_dataset,audio_base_id
train\real\LibriTTS\4148\4148_183988_000026_000001_012787.wav,real,4148,0,5.844,LibriTTS,4148_183988_000026_000001
train\real\LibriTTS\1776\1776_139035_000005_000002_012788.wav,real,1776,0,7.169,LibriTTS,1776_139035_000005_000002
train\real\LibriTTS\329\329_862_000013_000000_012789.wav,real,329,0,6.414,LibriTTS,329_862_000013_000000
train\real\LibriTTS\4629\4629_19366_000010_000006_012790.wav,real,4629,0,7.536,LibriTTS,4629_19366_000010_000006
train\real\LibriTTS\4595\4595_45218_000026_000000_012791.wav,real,4595,0,5.535,LibriTTS,4595_45218_000026_000000
train\real\LibriTTS\2853\2853_164187_000004_000004_012792.wav,real,2853,0,7.872,LibriTTS,2853_164187_000004_000004
train\real\LibriTTS\1885\1885_136863_000004_000000_012793.wav,real,1885,0,6.383,LibriTTS,1885_136863_000004_000000
train\real\LibriTTS\8118\8118_114476_000037_000004_012794.wav,real,8118,0,5.98,LibriTTS,8118_114476_000037_000004
train\real\LibriTTS\6701\6701_71401_000029_000000_012795.wav,real,6701,0,5.803,LibriTTS,6701_71401_000029_000000
train\real\LibriTTS\6286\6286_69422_000006_000000_012796.wav,real,6286,0,5.831,LibriTTS,6286_69422_000006_000000
train\real\LibriTTS\6286\6286_69422_000006_000000_012797.wav,real,6286,0,6.762,LibriTTS,6286_69422_000006_000000
train\real\LibriTTS\6286\6286_69422_000006_000000_012798.wav,real,6286,0,6.224,LibriTTS,6286_69422_000006_000000
train\real\LibriTTS\8163\8163_274549_000004_000000_012799.wav,real,8163,0,5.131,LibriTTS,8163_274549_000004_000000
train\real\LibriTTS\7752\7752_113336_000008_000002_012800.wav,real,7752,0,5.107,LibriTTS,7752_113336_000008_000002
train\real\LibriTTS\8266\8266_279363_000008_000001_012801.wav,real,8266,0,6.882,LibriTTS,8266_279363_000008_000001
train\real\LibriTTS\8266\8266_279363_000008_000001_012802.wav,real,8266,0,5.712,LibriTTS,8266_279363_000008_000001
train\real\LibriTTS\4856\4856_12103_000005_000000_012803.wav,real,4856,0,5.853,LibriTTS,4856_12103_000005_000000
train\real\LibriTTS\359\359_128761_000019_000003_012804.wav,real,359,0,5.29,LibriTTS,359_128761_000019_000003
train\real\LibriTTS\4860\4860_13185_000042_000000_012805.wav,real,4860,0,8.717,LibriTTS,4860_13185_000042_000000
train\real\LibriTTS\8388\8388_275212_000009_000002_012806.wav,real,8388,0,5.434,LibriTTS,8388_275212_000009_000002
train\real\LibriTTS\2758\2758_86040_000025_000002_012807.wav,real,2758,0,5.284,LibriTTS,2758_86040_000025_000002
train\real\LibriTTS\2758\2758_86040_000025_000002_012808.wav,real,2758,0,5.329,LibriTTS,2758_86040_000025_000002
train\real\LibriTTS\4290\4290_7622_000011_000013_012809.wav,real,4290,0,8.719,LibriTTS,4290_7622_000011_000013
train\real\LibriTTS\7926\7926_254948_000017_000003_012810.wav,real,7926,0,5.835,LibriTTS,7926_254948_000017_000003
train\real\LibriTTS\7926\7926_254948_000017_000003_012811.wav,real,7926,0,6.67,LibriTTS,7926_254948_000017_000003
train\real\LibriTTS\8855\8855_283242_000117_000002_012812.wav,real,8855,0,7.038,LibriTTS,8855_283242_000117_000002
train\real\LibriTTS\3979\3979_10701_000044_000003_012813.wav,real,3979,0,5.119,LibriTTS,3979_10701_000044_000003
train\real\LibriTTS\5583\5583_41919_000018_000001_012814.wav,real,5583,0,5.306,LibriTTS,5583_41919_000018_000001
train\real\LibriTTS\1226\1226_141268_000022_000003_012815.wav,real,1226,0,7.691,LibriTTS,1226_141268_000022_000003
train\real\LibriTTS\3927\3927_6557_000007_000006_012816.wav,real,3927,0,5.434,LibriTTS,3927_6557_000007_000006
train\real\LibriTTS\731\731_365_000010_000003_012817.wav,real,731,0,8.797,LibriTTS,731_365_000010_000003
train\real\LibriTTS\5389\5389_4861_000004_000004_012818.wav,real,5389,0,8.606,LibriTTS,5389_4861_000004_000004
train\real\LibriTTS\6497\6497_234100_000020_000005_012819.wav,real,6497,0,5.291,LibriTTS,6497_234100_000020_000005
train\real\LibriTTS\1112\1112_128136_000024_000000_012820.wav,real,1112,0,5.571,LibriTTS,1112_128136_000024_000000
train\real\LibriTTS\6937\6937_112761_000007_000000_012821.wav,real,6937,0,5.547,LibriTTS,6937_112761_000007_000000
train\real\LibriTTS\6937\6937_112761_000007_000000_012822.wav,real,6937,0,6.048,LibriTTS,6937_112761_000007_000000
train\real\LibriTTS\6937\6937_112761_000007_000000_012823.wav,real,6937,0,5.386,LibriTTS,6937_112761_000007_000000
train\real\LibriTTS\707\707_161166_000006_000002_012824.wav,real,707,0,6.073,LibriTTS,707_161166_000006_000002
train\real\LibriTTS\2481\2481_163597_000035_000000_012825.wav,real,2481,0,6.872,LibriTTS,2481_163597_000035_000000
train\real\LibriTTS\2481\2481_163597_000035_000000_012826.wav,real,2481,0,9.599,LibriTTS,2481_163597_000035_000000
train\real\LibriTTS\4839\4839_15305_000003_000008_012827.wav,real,4839,0,8.327,LibriTTS,4839_15305_000003_000008
train\real\LibriTTS\4839\4839_15305_000003_000008_012828.wav,real,4839,0,5.015,LibriTTS,4839_15305_000003_000008
train\real\LibriTTS\2053\2053_138901_000055_000001_012829.wav,real,2053,0,5.115,LibriTTS,2053_138901_000055_000001
train\real\LibriTTS\8635\8635_295756_000006_000000_012830.wav,real,8635,0,5.983,LibriTTS,8635_295756_000006_000000
train\real\LibriTTS\8635\8635_295756_000006_000000_012831.wav,real,8635,0,5.547,LibriTTS,8635_295756_000006_000000
train\real\LibriTTS\8725\8725_294554_000009_000002_012832.wav,real,8725,0,7.649,LibriTTS,8725_294554_000009_000002
train\real\LibriTTS\4013\4013_11734_000012_000000_012833.wav,real,4013,0,9.979,LibriTTS,4013_11734_000012_000000
train\real\LibriTTS\4013\4013_11734_000012_000000_012834.wav,real,4013,0,7.058,LibriTTS,4013_11734_000012_000000
train\real\LibriTTS\4744\4744_31668_000016_000002_012835.wav,real,4744,0,5.255,LibriTTS,4744_31668_000016_000002
train\real\LibriTTS\6038\6038_56777_000015_000006_012836.wav,real,6038,0,5.682,LibriTTS,6038_56777_000015_000006
train\real\LibriTTS\3923\3923_153309_000029_000006_012837.wav,real,3923,0,6.458,LibriTTS,3923_153309_000029_000006
train\real\LibriTTS\1806\1806_143948_000007_000002_012838.wav,real,1806,0,5.542,LibriTTS,1806_143948_000007_000002
train\real\LibriTTS\501\501_125128_000080_000006_012839.wav,real,501,0,5.772,LibriTTS,501_125128_000080_000006
train\real\LibriTTS\3728\3728_105398_000030_000002_012840.wav,real,3728,0,6.859,LibriTTS,3728_105398_000030_000002
train\real\LibriTTS\3728\3728_105398_000030_000002_012841.wav,real,3728,0,5.298,LibriTTS,3728_105398_000030_000002
train\real\LibriTTS\7982\7982_110054_000031_000001_012842.wav,real,7982,0,9.166,LibriTTS,7982_110054_000031_000001
train\real\LibriTTS\2787\2787_157400_000029_000008_012843.wav,real,2787,0,7.109,LibriTTS,2787_157400_000029_000008
train\real\LibriTTS\3083\3083_7943_000018_000000_012844.wav,real,3083,0,7.181,LibriTTS,3083_7943_000018_000000
train\real\LibriTTS\3083\3083_7943_000018_000000_012845.wav,real,3083,0,5.684,LibriTTS,3083_7943_000018_000000
train\real\LibriTTS\8474\8474_281188_000018_000000_012846.wav,real,8474,0,9.342,LibriTTS,8474_281188_000018_000000
train\real\LibriTTS\8474\8474_281188_000018_000000_012847.wav,real,8474,0,7.051,LibriTTS,8474_281188_000018_000000
train\real\LibriTTS\7994\7994_258960_000021_000004_012848.wav,real,7994,0,5.15,LibriTTS,7994_258960_000021_000004
train\real\LibriTTS\56\56_1732_000006_000011_012849.wav,real,56,0,5.541,LibriTTS,56_1732_000006_000011
train\real\LibriTTS\100\100_121669_000003_000000_012850.wav,real,100,0,8.202,LibriTTS,100_121669_000003_000000
train\real\LibriTTS\4519\4519_80189_000012_000004_012851.wav,real,4519,0,5.146,LibriTTS,4519_80189_000012_000004
train\real\LibriTTS\3118\3118_5912_000010_000000_012852.wav,real,3118,0,9.47,LibriTTS,3118_5912_000010_000000
train\real\LibriTTS\3118\3118_5912_000010_000000_012853.wav,real,3118,0,8.693,LibriTTS,3118_5912_000010_000000
train\real\LibriTTS\3118\3118_5912_000010_000000_012854.wav,real,3118,0,6.511,LibriTTS,3118_5912_000010_000000
train\real\LibriTTS\5093\5093_29101_000019_000005_012855.wav,real,5093,0,6.585,LibriTTS,5093_29101_000019_000005
train\real\LibriTTS\4133\4133_6541_000014_000001_012856.wav,real,4133,0,8.305,LibriTTS,4133_6541_000014_000001
train\real\LibriTTS\5876\5876_10347_000043_000003_012857.wav,real,5876,0,5.106,LibriTTS,5876_10347_000043_000003
train\real\LibriTTS\7240\7240_92200_000015_000001_012858.wav,real,7240,0,6.432,LibriTTS,7240_92200_000015_000001
train\real\LibriTTS\6139\6139_58868_000020_000000_012859.wav,real,6139,0,7.184,LibriTTS,6139_58868_000020_000000
train\real\LibriTTS\81\81_121543_000215_000000_012860.wav,real,81,0,5.138,LibriTTS,81_121543_000215_000000
train\real\LibriTTS\2401\2401_144485_000051_000004_012861.wav,real,2401,0,5.003,LibriTTS,2401_144485_000051_000004
train\real\LibriTTS\7229\7229_80656_000015_000002_012862.wav,real,7229,0,5.158,LibriTTS,7229_80656_000015_000002
train\real\LibriTTS\2787\2787_157400_000004_000012_012863.wav,real,2787,0,5.829,LibriTTS,2787_157400_000004_000012
train\real\LibriTTS\2971\2971_4275_000039_000005_012864.wav,real,2971,0,5.029,LibriTTS,2971_4275_000039_000005
train\real\LibriTTS\5062\5062_294697_000017_000002_012865.wav,real,5062,0,7.229,LibriTTS,5062_294697_000017_000002
train\real\LibriTTS\5717\5717_94876_000001_000003_012866.wav,real,5717,0,6.79,LibriTTS,5717_94876_000001_000003
train\real\LibriTTS\231\231_119253_000024_000001_012867.wav,real,231,0,5.152,LibriTTS,231_119253_000024_000001
train\real\LibriTTS\1422\1422_149735_000022_000004_012868.wav,real,1422,0,5.418,LibriTTS,1422_149735_000022_000004
train\real\LibriTTS\3922\3922_715_000007_000001_012869.wav,real,3922,0,7.333,LibriTTS,3922_715_000007_000001
train\real\LibriTTS\1638\1638_84447_000133_000000_012870.wav,real,1638,0,5.083,LibriTTS,1638_84447_000133_000000
train\real\LibriTTS\1121\1121_132777_000006_000006_012871.wav,real,1121,0,8.689,LibriTTS,1121_132777_000006_000006
train\real\LibriTTS\242\242_126842_000046_000000_012872.wav,real,242,0,9.541,LibriTTS,242_126842_000046_000000
train\real\LibriTTS\2769\2769_176263_000041_000000_012873.wav,real,2769,0,5.228,LibriTTS,2769_176263_000041_000000
train\real\LibriTTS\5935\5935_55927_000026_000000_012874.wav,real,5935,0,5.806,LibriTTS,5935_55927_000026_000000
train\real\LibriTTS\1649\1649_150127_000007_000002_012875.wav,real,1649,0,5.294,LibriTTS,1649_150127_000007_000002
train\real\LibriTTS\3224\3224_167024_000012_000001_012876.wav,real,3224,0,5.095,LibriTTS,3224_167024_000012_000001
train\real\LibriTTS\2823\2823_160953_000010_000000_012877.wav,real,2823,0,6.775,LibriTTS,2823_160953_000010_000000
train\real\LibriTTS\2823\2823_160953_000010_000000_012878.wav,real,2823,0,6.641,LibriTTS,2823_160953_000010_000000
train\real\LibriTTS\4110\4110_11528_000048_000000_012879.wav,real,4110,0,5.204,LibriTTS,4110_11528_000048_000000
train\real\LibriTTS\2010\2010_147045_000060_000000_012880.wav,real,2010,0,5.271,LibriTTS,2010_147045_000060_000000
train\real\LibriTTS\5319\5319_84357_000005_000005_012881.wav,real,5319,0,8.187,LibriTTS,5319_84357_000005_000005
train\real\LibriTTS\5319\5319_84357_000005_000005_012882.wav,real,5319,0,9.79,LibriTTS,5319_84357_000005_000005
train\real\LibriTTS\5319\5319_84357_000005_000005_012883.wav,real,5319,0,5.389,LibriTTS,5319_84357_000005_000005
train\real\LibriTTS\3094\3094_136458_000009_000021_012884.wav,real,3094,0,5.631,LibriTTS,3094_136458_000009_000021
train\real\LibriTTS\3094\3094_136458_000009_000021_012885.wav,real,3094,0,5.369,LibriTTS,3094_136458_000009_000021
train\real\LibriTTS\5914\5914_52088_000007_000001_012886.wav,real,5914,0,7.234,LibriTTS,5914_52088_000007_000001
train\real\LibriTTS\699\699_132866_000022_000009_012887.wav,real,699,0,6.718,LibriTTS,699_132866_000022_000009
train\real\LibriTTS\4839\4839_15307_000002_000001_012888.wav,real,4839,0,5.066,LibriTTS,4839_15307_000002_000001
train\real\LibriTTS\4839\4839_15307_000002_000001_012889.wav,real,4839,0,5.483,LibriTTS,4839_15307_000002_000001
train\real\LibriTTS\561\561_126312_000031_000002_012890.wav,real,561,0,5.321,LibriTTS,561_126312_000031_000002
train\real\LibriTTS\561\561_126312_000031_000002_012891.wav,real,561,0,5.222,LibriTTS,561_126312_000031_000002
train\real\LibriTTS\5635\5635_53458_000043_000001_012892.wav,real,5635,0,5.658,LibriTTS,5635_53458_000043_000001
train\real\LibriTTS\6032\6032_56222_000028_000011_012893.wav,real,6032,0,9.603,LibriTTS,6032_56222_000028_000011
train\real\LibriTTS\718\718_129594_000005_000001_012894.wav,real,718,0,9.543,LibriTTS,718_129594_000005_000001
train\real\LibriTTS\718\718_129594_000005_000001_012895.wav,real,718,0,6.496,LibriTTS,718_129594_000005_000001
train\real\LibriTTS\6308\6308_68358_000016_000002_012896.wav,real,6308,0,9.681,LibriTTS,6308_68358_000016_000002
train\real\LibriTTS\5918\5918_46890_000076_000000_012897.wav,real,5918,0,6.106,LibriTTS,5918_46890_000076_000000
train\real\LibriTTS\459\459_123443_000023_000001_012898.wav,real,459,0,5.691,LibriTTS,459_123443_000023_000001
train\real\LibriTTS\2404\2404_141240_000040_000003_012899.wav,real,2404,0,5.273,LibriTTS,2404_141240_000040_000003
train\real\LibriTTS\8410\8410_278220_000057_000004_012900.wav,real,8410,0,5.401,LibriTTS,8410_278220_000057_000004
train\real\LibriTTS\2299\2299_6525_000054_000003_012901.wav,real,2299,0,5.008,LibriTTS,2299_6525_000054_000003
train\real\LibriTTS\1112\1112_128138_000009_000000_012902.wav,real,1112,0,7.051,LibriTTS,1112_128138_000009_000000
train\real\LibriTTS\1112\1112_128138_000009_000000_012903.wav,real,1112,0,5.203,LibriTTS,1112_128138_000009_000000
train\real\LibriTTS\8075\8075_279233_000004_000002_012904.wav,real,8075,0,8.758,LibriTTS,8075_279233_000004_000002
train\real\LibriTTS\16\16_122827_000062_000004_012905.wav,real,16,0,6.392,LibriTTS,16_122827_000062_000004
train\real\LibriTTS\1323\1323_138617_000009_000000_012906.wav,real,1323,0,6.794,LibriTTS,1323_138617_000009_000000
train\real\LibriTTS\8396\8396_240992_000012_000001_012907.wav,real,8396,0,6.656,LibriTTS,8396_240992_000012_000001
train\real\LibriTTS\8113\8113_301693_000029_000000_012908.wav,real,8113,0,7.576,LibriTTS,8113_301693_000029_000000
train\real\LibriTTS\5968\5968_55202_000058_000006_012909.wav,real,5968,0,6.165,LibriTTS,5968_55202_000058_000006
train\real\LibriTTS\7994\7994_258959_000033_000002_012910.wav,real,7994,0,6.366,LibriTTS,7994_258959_000033_000002
train\real\LibriTTS\2573\2573_178449_000054_000000_012911.wav,real,2573,0,6.746,LibriTTS,2573_178449_000054_000000
train\real\LibriTTS\2004\2004_147967_000030_000001_012912.wav,real,2004,0,5.841,LibriTTS,2004_147967_000030_000001
train\real\LibriTTS\6937\6937_262269_000029_000002_012913.wav,real,6937,0,5.016,LibriTTS,6937_262269_000029_000002
train\real\LibriTTS\4145\4145_104606_000039_000000_012914.wav,real,4145,0,9.387,LibriTTS,4145_104606_000039_000000
train\real\LibriTTS\1337\1337_10673_000004_000003_012915.wav,real,1337,0,7.864,LibriTTS,1337_10673_000004_000003
train\real\LibriTTS\192\192_128344_000019_000000_012916.wav,real,192,0,9.334,LibriTTS,192_128344_000019_000000
train\real\LibriTTS\6727\6727_10344_000049_000002_012917.wav,real,6727,0,7.412,LibriTTS,6727_10344_000049_000002
train\real\LibriTTS\8527\8527_281132_000004_000005_012918.wav,real,8527,0,6.449,LibriTTS,8527_281132_000004_000005
train\real\LibriTTS\3994\3994_11512_000014_000001_012919.wav,real,3994,0,6.858,LibriTTS,3994_11512_000014_000001
train\real\LibriTTS\2056\2056_143893_000079_000000_012920.wav,real,2056,0,8.151,LibriTTS,2056_143893_000079_000000
train\real\LibriTTS\1349\1349_135891_000033_000000_012921.wav,real,1349,0,8.402,LibriTTS,1349_135891_000033_000000
train\real\LibriTTS\953\953_130625_000055_000003_012922.wav,real,953,0,6.74,LibriTTS,953_130625_000055_000003
train\real\LibriTTS\2582\2582_155972_000011_000002_012923.wav,real,2582,0,9.904,LibriTTS,2582_155972_000011_000002
train\real\LibriTTS\2582\2582_155972_000011_000002_012924.wav,real,2582,0,6.824,LibriTTS,2582_155972_000011_000002
train\real\LibriTTS\8725\8725_294551_000016_000005_012925.wav,real,8725,0,5.371,LibriTTS,8725_294551_000016_000005
train\real\LibriTTS\8725\8725_294551_000016_000005_012926.wav,real,8725,0,5.502,LibriTTS,8725_294551_000016_000005
train\real\LibriTTS\476\476_134312_000008_000003_012927.wav,real,476,0,5.573,LibriTTS,476_134312_000008_000003
train\real\LibriTTS\4733\4733_6398_000029_000001_012928.wav,real,4733,0,7.728,LibriTTS,4733_6398_000029_000001
train\real\LibriTTS\3989\3989_182394_000013_000000_012929.wav,real,3989,0,5.21,LibriTTS,3989_182394_000013_000000
train\real\LibriTTS\1422\1422_149735_000004_000002_012930.wav,real,1422,0,5.354,LibriTTS,1422_149735_000004_000002
train\real\LibriTTS\6763\6763_74797_000033_000000_012931.wav,real,6763,0,5.746,LibriTTS,6763_74797_000033_000000
train\real\LibriTTS\7705\7705_101579_000043_000001_012932.wav,real,7705,0,7.78,LibriTTS,7705_101579_000043_000001
train\real\LibriTTS\1923\1923_155646_000025_000001_012933.wav,real,1923,0,5.226,LibriTTS,1923_155646_000025_000001
train\real\LibriTTS\6341\6341_64956_000079_000002_012934.wav,real,6341,0,5.28,LibriTTS,6341_64956_000079_000002
train\real\LibriTTS\3083\3083_7944_000044_000000_012935.wav,real,3083,0,9.536,LibriTTS,3083_7944_000044_000000
train\real\LibriTTS\1748\1748_1562_000049_000006_012936.wav,real,1748,0,7.233,LibriTTS,1748_1562_000049_000006
train\real\LibriTTS\1748\1748_1562_000049_000006_012937.wav,real,1748,0,6.251,LibriTTS,1748_1562_000049_000006
train\real\LibriTTS\79\79_121541_000073_000000_012938.wav,real,79,0,6.337,LibriTTS,79_121541_000073_000000
train\real\LibriTTS\2269\2269_88761_000030_000004_012939.wav,real,2269,0,5.631,LibriTTS,2269_88761_000030_000004
train\real\LibriTTS\2269\2269_88761_000030_000004_012940.wav,real,2269,0,5.599,LibriTTS,2269_88761_000030_000004
train\real\LibriTTS\8113\8113_117384_000020_000000_012941.wav,real,8113,0,5.986,LibriTTS,8113_117384_000020_000000
train\real\LibriTTS\7384\7384_84010_000055_000001_012942.wav,real,7384,0,5.474,LibriTTS,7384_84010_000055_000001
train\real\LibriTTS\5154\5154_6174_000013_000002_012943.wav,real,5154,0,6.372,LibriTTS,5154_6174_000013_000002
train\real\LibriTTS\1923\1923_161975_000021_000002_012944.wav,real,1923,0,6.863,LibriTTS,1923_161975_000021_000002
train\real\LibriTTS\534\534_127538_000016_000001_012945.wav,real,534,0,5.093,LibriTTS,534_127538_000016_000001
train\real\LibriTTS\534\534_127538_000016_000001_012946.wav,real,534,0,9.118,LibriTTS,534_127538_000016_000001
train\real\LibriTTS\2751\2751_142363_000007_000005_012947.wav,real,2751,0,9.5,LibriTTS,2751_142363_000007_000005
train\real\LibriTTS\4945\4945_29090_000003_000003_012948.wav,real,4945,0,7.088,LibriTTS,4945_29090_000003_000003
train\real\LibriTTS\4148\4148_134149_000027_000002_012949.wav,real,4148,0,9.285,LibriTTS,4148_134149_000027_000002
train\real\LibriTTS\7553\7553_101289_000002_000001_012950.wav,real,7553,0,6.367,LibriTTS,7553_101289_000002_000001
train\real\LibriTTS\7553\7553_101289_000002_000001_012951.wav,real,7553,0,6.57,LibriTTS,7553_101289_000002_000001
train\real\LibriTTS\7553\7553_101289_000002_000001_012952.wav,real,7553,0,6.78,LibriTTS,7553_101289_000002_000001
train\real\LibriTTS\4246\4246_12545_000003_000005_012953.wav,real,4246,0,6.965,LibriTTS,4246_12545_000003_000005
train\real\LibriTTS\188\188_141613_000023_000000_012954.wav,real,188,0,6.521,LibriTTS,188_141613_000023_000000
train\real\LibriTTS\3717\3717_21493_000023_000000_012955.wav,real,3717,0,5.811,LibriTTS,3717_21493_000023_000000
train\real\LibriTTS\114\114_129324_000007_000000_012956.wav,real,114,0,5.639,LibriTTS,114_129324_000007_000000
train\real\LibriTTS\3482\3482_170453_000010_000000_012957.wav,real,3482,0,6.172,LibriTTS,3482_170453_000010_000000
train\real\LibriTTS\3482\3482_170453_000010_000000_012958.wav,real,3482,0,8.147,LibriTTS,3482_170453_000010_000000
train\real\LibriTTS\1212\1212_75242_000028_000006_012959.wav,real,1212,0,5.022,LibriTTS,1212_75242_000028_000006
train\real\LibriTTS\2775\2775_161226_000016_000000_012960.wav,real,2775,0,7.4,LibriTTS,2775_161226_000016_000000
train\real\LibriTTS\7313\7313_91072_000003_000001_012961.wav,real,7313,0,7.811,LibriTTS,7313_91072_000003_000001
train\real\LibriTTS\7313\7313_91072_000003_000001_012962.wav,real,7313,0,5.461,LibriTTS,7313_91072_000003_000001
train\real\LibriTTS\6160\6160_44912_000002_000002_012963.wav,real,6160,0,5.597,LibriTTS,6160_44912_000002_000002
train\real\LibriTTS\6139\6139_58869_000013_000001_012964.wav,real,6139,0,6.213,LibriTTS,6139_58869_000013_000001
train\real\LibriTTS\3446\3446_176270_000003_000009_012965.wav,real,3446,0,6.452,LibriTTS,3446_176270_000003_000009
train\real\LibriTTS\8152\8152_258993_000043_000000_012966.wav,real,8152,0,5.458,LibriTTS,8152_258993_000043_000000
train\real\LibriTTS\1944\1944_159230_000018_000000_012967.wav,real,1944,0,5.003,LibriTTS,1944_159230_000018_000000
train\real\LibriTTS\1944\1944_159230_000018_000000_012968.wav,real,1944,0,9.865,LibriTTS,1944_159230_000018_000000
train\real\LibriTTS\1944\1944_159230_000018_000000_012969.wav,real,1944,0,5.846,LibriTTS,1944_159230_000018_000000
train\real\LibriTTS\1343\1343_158781_000042_000000_012970.wav,real,1343,0,6.057,LibriTTS,1343_158781_000042_000000
train\real\LibriTTS\6686\6686_216563_000040_000008_012971.wav,real,6686,0,5.125,LibriTTS,6686_216563_000040_000008
train\real\LibriTTS\6294\6294_86679_000040_000000_012972.wav,real,6294,0,6.16,LibriTTS,6294_86679_000040_000000
train\real\LibriTTS\209\209_4733_000007_000000_012973.wav,real,209,0,6.293,LibriTTS,209_4733_000007_000000
train\real\LibriTTS\209\209_4733_000007_000000_012974.wav,real,209,0,5.308,LibriTTS,209_4733_000007_000000
train\real\LibriTTS\209\209_4733_000007_000000_012975.wav,real,209,0,5.166,LibriTTS,209_4733_000007_000000
train\real\LibriTTS\5054\5054_18527_000063_000002_012976.wav,real,5054,0,6.413,LibriTTS,5054_18527_000063_000002
train\real\LibriTTS\5337\5337_37090_000016_000007_012977.wav,real,5337,0,7.322,LibriTTS,5337_37090_000016_000007
train\real\LibriTTS\5337\5337_37090_000016_000007_012978.wav,real,5337,0,9.019,LibriTTS,5337_37090_000016_000007
train\real\LibriTTS\5123\5123_34572_000009_000002_012979.wav,real,5123,0,5.396,LibriTTS,5123_34572_000009_000002
train\real\LibriTTS\7313\7313_91072_000012_000005_012980.wav,real,7313,0,5.405,LibriTTS,7313_91072_000012_000005
train\real\LibriTTS\3483\3483_115968_000012_000000_012981.wav,real,3483,0,7.816,LibriTTS,3483_115968_000012_000000
train\real\LibriTTS\2004\2004_147173_000032_000002_012982.wav,real,2004,0,5.007,LibriTTS,2004_147173_000032_000002
train\real\LibriTTS\2004\2004_147173_000032_000002_012983.wav,real,2004,0,7.282,LibriTTS,2004_147173_000032_000002
train\real\LibriTTS\2137\2137_131748_000003_000000_012984.wav,real,2137,0,9.936,LibriTTS,2137_131748_000003_000000
train\real\LibriTTS\2137\2137_131748_000003_000000_012985.wav,real,2137,0,6.309,LibriTTS,2137_131748_000003_000000
train\real\LibriTTS\2137\2137_131748_000003_000000_012986.wav,real,2137,0,5.0,LibriTTS,2137_131748_000003_000000
train\real\LibriTTS\6032\6032_58192_000012_000018_012987.wav,real,6032,0,5.725,LibriTTS,6032_58192_000012_000018
train\real\LibriTTS\7837\7837_109173_000024_000000_012988.wav,real,7837,0,9.041,LibriTTS,7837_109173_000024_000000
train\real\LibriTTS\7837\7837_109173_000024_000000_012989.wav,real,7837,0,5.408,LibriTTS,7837_109173_000024_000000
train\real\LibriTTS\8824\8824_279153_000033_000001_012990.wav,real,8824,0,8.009,LibriTTS,8824_279153_000033_000001
train\real\LibriTTS\8142\8142_3967_000008_000000_012991.wav,real,8142,0,5.42,LibriTTS,8142_3967_000008_000000
train\real\LibriTTS\3728\3728_105398_000076_000000_012992.wav,real,3728,0,6.987,LibriTTS,3728_105398_000076_000000
train\real\LibriTTS\192\192_128344_000010_000003_012993.wav,real,192,0,7.085,LibriTTS,192_128344_000010_000003
train\real\LibriTTS\1649\1649_5776_000004_000000_012994.wav,real,1649,0,8.108,LibriTTS,1649_5776_000004_000000
train\real\LibriTTS\7139\7139_75362_000004_000000_012995.wav,real,7139,0,6.428,LibriTTS,7139_75362_000004_000000
train\real\LibriTTS\4719\4719_25765_000031_000000_012996.wav,real,4719,0,6.531,LibriTTS,4719_25765_000031_000000
train\real\LibriTTS\1923\1923_161972_000007_000003_012997.wav,real,1923,0,9.123,LibriTTS,1923_161972_000007_000003
train\real\LibriTTS\2299\2299_6524_000003_000016_012998.wav,real,2299,0,6.345,LibriTTS,2299_6524_000003_000016
train\real\LibriTTS\8534\8534_216564_000020_000000_012999.wav,real,8534,0,7.338,LibriTTS,8534_216564_000020_000000
train\real\LibriTTS\4057\4057_11254_000008_000007_013000.wav,real,4057,0,9.114,LibriTTS,4057_11254_000008_000007
train\real\LibriTTS\2269\2269_88761_000002_000000_013001.wav,real,2269,0,5.183,LibriTTS,2269_88761_000002_000000
train\real\LibriTTS\2517\2517_135229_000010_000005_013002.wav,real,2517,0,5.041,LibriTTS,2517_135229_000010_000005
train\real\LibriTTS\2010\2010_147045_000013_000000_013003.wav,real,2010,0,8.563,LibriTTS,2010_147045_000013_000000
train\real\LibriTTS\5810\5810_8689_000030_000001_013004.wav,real,5810,0,8.11,LibriTTS,5810_8689_000030_000001
train\real\LibriTTS\7995\7995_280250_000016_000000_013005.wav,real,7995,0,6.843,LibriTTS,7995_280250_000016_000000
train\real\LibriTTS\2229\2229_152864_000051_000002_013006.wav,real,2229,0,6.433,LibriTTS,2229_152864_000051_000002
train\real\LibriTTS\476\476_134312_000037_000000_013007.wav,real,476,0,5.431,LibriTTS,476_134312_000037_000000
train\real\LibriTTS\5126\5126_36956_000009_000001_013008.wav,real,5126,0,7.117,LibriTTS,5126_36956_000009_000001
train\real\LibriTTS\1463\1463_134463_000003_000006_013009.wav,real,1463,0,5.078,LibriTTS,1463_134463_000003_000006
train\real\LibriTTS\781\781_127518_000043_000003_013010.wav,real,781,0,5.003,LibriTTS,781_127518_000043_000003
train\real\LibriTTS\781\781_127518_000043_000003_013011.wav,real,781,0,5.565,LibriTTS,781_127518_000043_000003
train\real\LibriTTS\3490\3490_177627_000019_000000_013012.wav,real,3490,0,5.107,LibriTTS,3490_177627_000019_000000
train\real\LibriTTS\5656\5656_44576_000018_000002_013013.wav,real,5656,0,6.974,LibriTTS,5656_44576_000018_000002
