utterance_id,file_path,split,label,duration_sec
7114,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7114.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.892
7129,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7129.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7115
7133,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7133.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6801875
7146,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7146.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6981875
7148,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7148.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8271875
7169,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7169.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.837
7176,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7176.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.779875
7209,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7209.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9884375
721,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file721.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7976875
7211,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7211.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8005
7214,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7214.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7155625
7226,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7226.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8510625
723,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file723.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9986875
7230,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7230.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9463125
7232,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7232.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.822375
724,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file724.wav,train,fake,0.9529583333333334
724,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file724.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.58
7246,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7246.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.69475
7251,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7251.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7884375
726,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file726.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7154375
7263,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7263.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9115625
7264,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7264.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8419375
7269,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7269.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8570625
7275,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7275.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8980625
7278,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7278.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.762
73,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file73.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.821875
7306,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7306.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9155
731,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file731.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8641875
7316,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7316.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9610625
732,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file732.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.636625
7323,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7323.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.966875
734,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file734.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9475625
7341,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7341.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.78325
7344,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7344.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.652625
735,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file735.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7464375
7350,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7350.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8074375
7363,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7363.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.84875
7383,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7383.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9084375
7386,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7386.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8809375
7396,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7396.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7424375
7398,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7398.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.851
7413,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7413.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.39075
7417,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7417.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7053125
742,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file742.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6730625
7433,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7433.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.90225
7457,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7457.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.4201875
7465,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7465.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.929375
749,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file749.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.728
7511,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7511.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.942
7520,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7520.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.678375
755,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file755.wav,train,fake,0.94
755,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file755.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.562125
7565,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7565.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.85725
757,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file757.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9351875
7574,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7574.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7875
7583,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7583.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9235625
7597,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7597.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9021875
7600,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7600.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.4805
7613,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7613.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9285
7621,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7621.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9830625
763,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file763.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.848
7637,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7637.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.845
764,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file764.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7675625
7658,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7658.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5846875
7677,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7677.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.864
7683,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7683.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.756125
7692,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7692.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7211875
7704,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7704.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.39275
7708,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7708.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.471375
7709,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7709.wav,train,fake,0.995
7709,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7709.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.82
771,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file771.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9356875
7715,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7715.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9383125
7731,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7731.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8818125
7736,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7736.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8396875
7737,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7737.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.936
774,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file774.wav,train,fake,0.66
774,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file774.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.4515625
7753,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7753.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9675
7755,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7755.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9951875
7760,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7760.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.697125
7776,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7776.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9155
7778,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7778.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.943625
7782,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7782.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.609375
7807,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7807.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9295625
781,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file781.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8603125
7811,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7811.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8154375
7813,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7813.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9065625
7814,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7814.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9739375
7819,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7819.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8386875
782,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file782.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8065625
784,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file784.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9240625
7845,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7845.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7108125
7855,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7855.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5088125
7884,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7884.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8656875
7887,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7887.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9156875
7898,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7898.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5804375
7900,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7900.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.985375
7928,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7928.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6445
7933,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7933.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.618375
7938,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7938.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.949875
7941,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7941.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8200625
7954,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7954.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.928375
7956,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7956.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9765625
7959,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7959.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8001875
7961,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7961.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.96475
7999,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file7999.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.993
8014,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8014.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.732125
8021,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8021.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.787375
8023,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8023.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.942625
803,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file803.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.920375
8037,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8037.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8458125
8039,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8039.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7108125
8042,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8042.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9525
8056,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8056.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8875
8083,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8083.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.90075
8093,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8093.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8545
8128,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8128.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.942875
813,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file813.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.901625
8157,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8157.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5805
816,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file816.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8595625
816,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file816.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9055625
8160,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8160.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.977625
8162,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8162.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.4215625
8166,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8166.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9985
8174,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8174.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.67575
8177,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8177.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9174375
8194,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8194.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8793125
8198,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8198.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.43075
820,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file820.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.922
8203,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8203.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8844375
8222,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8222.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.723375
8231,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8231.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7449375
8249,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8249.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.832125
8254,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8254.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9686875
8257,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8257.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.6596875
8274,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8274.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.622625
8288,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8288.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7434375
8295,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8295.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7156875
8297,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8297.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.878875
8299,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8299.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8060625
830,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file830.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.931375
8302,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8302.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.827
8312,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8312.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7666875
8318,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8318.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5935625
8341,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8341.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9778125
8368,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8368.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.742625
8376,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8376.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8023125
8383,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8383.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8854375
8396,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8396.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5683125
8398,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8398.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7544375
841,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file841.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.985625
8415,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8415.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.858875
8434,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8434.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7039375
8442,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8442.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.775875
8446,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8446.wav,train,fake,0.955
8446,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8446.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.780625
8449,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8449.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.92225
8455,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8455.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.986375
8456,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8456.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.81125
8478,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8478.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8821875
849,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file849.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8243125
8498,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8498.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8915625
850,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file850.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.887875
8501,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8501.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.7251875
8514,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8514.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.92625
8520,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8520.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8211875
8544,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8544.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.879
8549,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8549.wav,train,fake,0.9636281179138322
8549,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8549.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.5933125
8572,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8572.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.914625
8573,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8573.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.62125
8592,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8592.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8745
86,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file86.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9168125
8644,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8644.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9888125
8648,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8648.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.9194375
866,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file866.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.808125
8692,F:\Deepfake-Audio-Detector\datasets\for-dataset\train\fake\file8692.mp3.wav_16k.wav_norm.wav_mono.wav_silence.wav,train,fake,0.8006875
